,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,601011.XSHG,2015-10-22,57.46,98.4219,1.63,3.88,113.41,601011.XSHG,0.17,-0.16,0.07,1.4,19.81,103.74,-3.66,1.4,6.9,10.11,6.02,-986.96,23.35,-93.81,101.12,4.62,-123.34,-23.03,-18.35,-23.03,-18.35,-113.29,-114.28,-72.87,-95.23,-70.27,-94.31,1,1,1
0,601011.XSHG,2016-03-29,106.42,161.1246,2.67,6.76,-213.2,601011.XSHG,0.02,-0.1,0.01,0.2,25.3,96.95,1.88,0.2,5.68,8.2,6.16,95.72,-36.9,-632.72,92.96,37.96,1243.77,-30.12,0.81,-30.12,0.81,229.9,151.73,-95.63,-85.93,-96.6,-90.8,-1,-1,-1
0,601011.XSHG,2016-04-30,87.29,87.2909,1.87,5.23,-36.66,601011.XSHG,0.05,-0.41,0.01,0.28,17.03,108.02,-7.84,0.28,9.27,9.11,5.09,5788.29,-132.89,-764.54,80.05,9.05,-112.74,-4.07,-6.14,-4.07,-6.14,6.29,-492.27,104.28,32.45,111.76,319.72,-1,1,1
0,601011.XSHG,2016-08-17,68.42,84.7412,1.82,5.12,-13.31,601011.XSHG,0.2789,0.0524,0.1446,3.1598,19.6648,101.2996,-1.3855,3.1598,7.5729,7.1362,5.336,-70.7993,-4.6831,18.7812,127.5125,33.3412,-2565.5613,-17.4013,6.9053,-17.4013,6.9053,-105.4762,81.1041,-89.1168,1123.743,-88.6065,418.4125,1,1,1
0,601011.XSHG,2016-10-29,552.19,124.937,2.67,7.96,-210.34,601011.XSHG,0.2472,0.229,0.1246,2.5634,31.181,94.1269,5.3762,2.5634,6.6839,7.5116,8.6179,104.2794,-8.8227,92.6156,127.5215,35.4903,604.2845,12.438,11.1494,12.438,11.1494,265.3779,531.2876,105.5743,-9.8287,77.9757,-11.1364,-1,-1,-1
0,601011.XSHG,2017-04-25,387.23,106.9388,2.29,6.62,65.23,601011.XSHG,1.593,1.6824,0.7527,9.7034,33.8932,83.9061,17.1286,9.7034,5.3438,6.4419,2.3632,104.2583,6.7028,105.6119,77.3761,5.1699,32.1233,88.49,69.0011,88.49,69.0011,1621.2687,438.4362,9249.9482,539.735,12483.0078,550.7644,-1,1,1
0,601011.XSHG,2017-04-29,374.77,103.7892,2.22,6.41,63.13,601011.XSHG,0.5,0.4046,0.2179,3.2725,23.1703,96.4625,3.5396,3.2725,5.2522,8.3005,4.2033,80.9367,0.0473,80.9136,83.7606,10.2089,288.5886,77.5603,-11.5802,77.5603,-11.5802,180.177,-81.7282,2005.0503,-70.1803,851.6529,-68.2565,-1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,601012.XSHG,2012-08-30,28.84,16.6612,1.58,2.33,3.31,601012.XSHG,0.83,0.83,0.49,6.1,18.83,98.22,3.04,6.1,2.07,8.39,6.3,28.81,20.46,,102.69,-20.88,-1174.3,-39.51,-31.34,-39.51,-31.34,-90.55,136.57,-78.6,57.81,-79.84,48.48,-1,-1,-1
0,601012.XSHG,2012-10-31,39.09,12.5101,1.2,1.95,3.35,601012.XSHG,-0.75,-0.75,-0.41,-3.92,15.76,107.39,-7.39,-3.92,1.32,7.81,6.41,105.51,0.0,,61.09,-91.94,1243.85,-33.91,27.16,-33.91,27.16,-195.85,-409.15,-172.2,-181.62,-177.62,-189.78,-1,1,1
0,601012.XSHG,2013-04-27,69.18,12.8892,1.27,2.28,4.1,601012.XSHG,-3.17,-3.17,-1.74,-13.88,3.82,127.35,-18.98,-13.88,0.9,7.69,2.88,169.01,-51.75,,45.19,69.0,-252.28,24.99,20.14,24.99,20.14,-2012.3,-208.41,-242.18,-325.79,-243.21,-315.69,1,1,1
0,601012.XSHG,2013-04-27,73.56,-71.2159,1.35,2.42,4.36,601012.XSHG,-0.55,-0.59,-0.32,-3.34,10.26,102.88,-2.88,-3.34,0.84,4.83,4.32,109.26,0.0,,85.15,-4.72,163.82,-2.94,-7.47,-2.94,-7.47,-417.22,85.94,-222.06,77.74,-227.81,76.94,1,1,1
0,601012.XSHG,2013-08-08,-61.73,-93.7726,1.78,3.03,-5.24,601012.XSHG,1.27,1.17,0.81,7.3,14.91,92.24,7.72,7.3,1.05,5.4,1.73,93.04,-0.41,92.24,84.34,47.62,614.04,57.65,11.52,57.65,11.52,300.33,398.55,88.64,343.88,99.38,331.62,-1,1,1
0,601012.XSHG,2013-10-30,-140.15,-165.7765,3.09,4.82,-9.62,601012.XSHG,0.7,0.54,0.45,3.53,13.61,97.16,2.84,3.53,1.21,4.96,2.76,75.37,0.0,77.25,68.91,-5.22,-184.08,41.65,14.26,41.65,14.26,154.36,-58.02,227.62,-44.78,222.68,-44.75,-1,-1,1
0,601012.XSHG,2014-04-30,-299.64,-151.7894,2.8,4.04,-13.14,601012.XSHG,1.01,0.28,0.63,4.09,10.56,95.84,4.14,4.09,1.22,5.59,2.76,74.49,-0.29,27.56,80.7,-18.61,-447.67,45.62,23.5,45.62,23.5,131.78,80.33,142.97,43.37,142.91,45.37,-1,1,1
0,601012.XSHG,2014-04-30,-255.69,99.8366,2.35,3.45,-11.21,601012.XSHG,1.62,1.55,1.02,6.97,16.56,93.19,6.83,6.97,1.34,4.89,1.98,94.24,0.32,95.12,72.47,6.51,95.52,51.22,-3.9,51.22,-3.9,458.38,58.58,415.69,63.5,404.8,63.85,-1,1,1
0,601012.XSHG,2014-08-30,61.66,117.6782,2.74,3.32,-13.95,601012.XSHG,2.09,1.96,1.28,8.28,16.48,91.88,8.12,8.28,1.42,4.38,2.17,92.96,-0.03,93.75,73.48,9.73,119.79,48.66,9.63,48.66,9.63,56.27,30.18,68.58,30.24,70.71,29.72,-1,-1,-1
0,601012.XSHG,2014-10-29,69.22,157.5369,3.58,4.04,-55.02,601012.XSHG,2.54,2.31,1.55,7.74,17.3,92.11,8.08,7.74,0.93,3.96,2.28,90.55,2.1,90.98,70.76,-5.45,-69.0,69.64,30.39,69.64,30.39,383.09,29.76,272.24,21.93,279.04,22.67,-1,-1,-1
0,601012.XSHG,2015-02-17,51.42,158.2202,3.49,3.54,-33.09,601012.XSHG,3.39,3.03,1.98,8.96,17.34,91.62,8.38,8.96,0.77,5.27,2.1,88.93,0.0,89.13,81.22,24.57,293.34,70.15,23.87,70.15,23.87,244.11,28.45,272.42,43.43,254.22,35.85,1,1,1
0,601012.XSHG,2015-04-30,96.46,96.4579,8.6,7.69,72.68,601012.XSHG,2.27,1.7,1.46,11.09,21.5,93.46,12.53,11.09,1.09,5.91,2.9,52.07,47.76,74.8,77.64,-11.93,-182.43,18.12,-33.29,18.12,-33.29,116.61,-0.18,88.1,-17.42,52.52,-29.45,1,1,1
0,601012.XSHG,2015-08-28,87.4,94.9853,5.36,7.33,116.67,601012.XSHG,1.03,0.71,0.58,4.93,20.27,97.09,2.81,4.93,1.35,6.73,2.43,63.25,-2.34,69.13,86.6,-18.35,-629.86,12.72,4.61,12.72,4.61,-61.04,-76.58,-32.85,-53.51,-31.28,-41.55,1,1,1
0,601012.XSHG,2015-10-30,54.15,55.217,3.12,4.15,26.98,601012.XSHG,3.01,2.84,1.51,10.59,24.82,88.49,12.56,10.59,3.65,5.96,1.73,86.87,7.92,94.48,62.98,-31.94,-277.59,13.01,30.73,13.01,30.73,75.67,485.02,54.7,180.89,66.51,197.23,1,1,1
0,601012.XSHG,2016-03-25,68.95,82.3676,4.53,6.0,499.53,601012.XSHG,6.2,7.25,3.22,8.53,18.51,88.55,9.56,8.53,2.27,3.24,0.82,119.55,-19.74,116.83,59.35,31.11,271.67,155.63,180.19,155.63,180.19,191.82,113.38,143.43,125.71,161.72,113.54,-1,1,1
0,601012.XSHG,2016-04-25,43.14,43.1372,3.98,3.77,24.44,601012.XSHG,4.62,4.53,2.48,12.29,24.16,86.25,13.84,12.29,3.18,3.96,1.43,97.47,0.68,98.16,66.51,6.75,49.1,169.11,-29.77,169.11,-29.77,197.24,1.68,198.1,1.13,259.92,-2.98,-1,1,1
0,601012.XSHG,2016-08-18,32.49,44.5012,3.92,3.16,51.16,601012.XSHG,9.6395,9.632,4.9211,14.1666,26.7906,83.7377,16.4835,14.1666,2.9713,5.1182,0.1561,98.4841,1.3393,99.9222,45.4211,9.051,55.656,390.9055,90.8215,390.9055,90.8215,2783.9827,127.2099,1310.3752,119.9758,1274.4874,123.2034,-1,-1,-1
0,601012.XSHG,2016-10-29,21.19,51.4806,4.17,2.51,34.9,601012.XSHG,2.9643,2.7858,1.5719,10.722,27.1637,88.6344,11.8593,10.722,2.9167,5.6825,1.2951,88.3452,3.8377,93.979,69.2754,-20.7595,-182.6514,87.1906,-50.149,87.1906,-50.149,76.8096,-64.1337,89.4431,-62.2702,84.9444,-60.0065,-1,-1,-1
0,601012.XSHG,2017-03-11,19.67,51.3812,2.81,2.31,6.99,601012.XSHG,4.5534,4.308,2.5969,15.212,31.1236,83.7792,17.1883,15.212,7.0204,0.6157,1.2195,94.6914,5.6478,94.6101,87.6966,14.685,90.5314,-4.4385,43.0404,-4.4385,43.0404,71.7833,107.3152,70.335,102.9403,63.4322,88.703,1,1,1
0,601012.XSHG,2017-04-28,20.41,20.4074,3.13,2.74,9.23,601012.XSHG,4.2612,4.0978,2.128,16.2491,31.3284,81.0384,19.7421,16.2491,4.498,4.9153,1.5538,95.558,3.9335,96.1647,44.4844,-30.4644,-160.6635,21.6531,-10.5948,21.6531,-10.5948,73.4875,2.689,60.8551,-4.4993,65.0412,-2.0232,-1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,601015.XSHG,2015-03-30,48.62,50.5348,3.13,1.24,88.05,601015.XSHG,2.45,2.45,0.75,5.31,17.9,94.24,5.76,5.31,6.11,2.1,3.37,96.43,0.0,,56.68,-68.16,-1182.99,-19.69,-23.37,-19.69,-23.37,87.39,-27.51,63.24,-30.15,19.25,-23.15,-1,1,1
0,601015.XSHG,2015-04-30,55.19,55.1875,3.68,1.56,16.04,601015.XSHG,1.33,1.24,0.12,1.01,8.95,101.8,0.99,1.01,5.58,1.53,3.51,-145.81,225.64,92.95,37.28,-31.86,1767.13,-19.3,-5.77,-19.3,-5.77,80.95,-83.86,118.5,-82.02,225.25,-35.24,1,1,1
0,601015.XSHG,2015-08-14,49.55,56.3542,3.85,1.67,-169.01,601015.XSHG,-0.22,-0.32,-0.35,-3.04,5.86,104.21,-3.12,-3.04,5.13,1.77,2.57,149.28,-38.68,,66.45,50.98,-1212.2,-19.72,-6.83,-19.72,-6.83,-197.52,-394.14,-208.72,-380.13,-113.91,-116.39,-1,-1,-1
0,601015.XSHG,2015-10-31,35.08,30.5589,2.09,0.95,88.02,601015.XSHG,0.08,-0.51,-0.21,-1.76,8.21,102.64,-1.65,-1.76,6.71,1.66,3.41,205.07,-76.71,-640.05,59.8,1.69,-63.98,-30.49,3.32,-30.49,3.32,-118.83,45.28,-121.01,40.28,-97.08,135.86,1,1,1
0,601015.XSHG,2016-04-26,78.2,37.8503,2.58,1.31,14.42,601015.XSHG,-11.85,-13.66,-4.22,-40.23,-14.51,147.49,-51.01,-40.23,10.79,2.79,4.26,96.73,7.15,,57.99,-25.53,53.76,-21.17,-13.11,-21.17,-13.11,-797.78,-2585.8701,-697.59,-1886.59,-637.14,-14214.0703,-1,1,1
0,601015.XSHG,2016-04-26,62.8,-20.7014,2.07,1.05,11.58,601015.XSHG,0.41,0.27,0.01,0.09,9.95,101.8,-1.09,0.09,7.7,1.48,3.98,193.1,-75.79,66.16,60.1,9.55,-530.15,-21.87,-6.6,-21.87,-6.6,-186.59,98.0,-93.3,100.2,-72.77,103.28,-1,1,1
0,601015.XSHG,2016-08-10,-23.25,-25.7112,2.87,1.46,-1241.76,601015.XSHG,1.0736,-1.4026,-0.2711,-2.1052,8.5194,108.4841,-3.1292,-2.1052,7.7524,1.3992,3.8952,277.1367,-174.9187,-130.6404,80.4937,35.1957,-414.8443,-3.1194,15.5276,-3.1194,15.5276,2.7051,-230.4998,33.0122,-2898.7173,532.865,160.4829,-1,1,1
0,601015.XSHG,2016-10-15,-25.77,-24.9277,2.82,1.46,-38.92,601015.XSHG,1.3168,1.2621,0.5712,4.3707,20.1173,93.5897,6.4103,4.3707,9.1912,1.4568,2.7921,97.4411,,95.8497,82.6636,-2.4897,-38.8389,-7.2857,-1.1197,-7.2857,-1.1197,460.1567,302.5575,330.2625,305.2895,1408.7496,24.9966,1,1,1
0,601015.XSHG,2017-03-17,-35.98,-31.5817,3.39,1.84,-14.87,601015.XSHG,5.4324,5.2549,1.9912,10.3892,20.1439,87.3052,13.3941,10.3892,3.8856,1.537,1.7065,94.1027,5.1843,96.732,75.8394,9.2966,73.2317,67.0266,56.542,67.0266,56.542,143.8607,227.0916,143.1295,272.1006,145.9486,329.8405,-1,-1,-1
0,601015.XSHG,2017-04-18,38.34,38.3431,3.02,1.49,-41.45,601015.XSHG,1.0841,0.9804,0.3491,1.7078,8.0365,98.3118,1.8219,1.7078,3.8228,0.8669,1.4871,91.5048,7.2428,90.4346,72.139,8.509,504.0136,98.3816,10.9367,98.3816,10.9367,430.4218,-84.9103,3798.6394,-81.7641,188.3396,-79.3975,-1,-1,-1
0,601015.XSHG,2017-07-28,30.0643,32.7793,2.5561,1.0655,-6549.2314,601015.XSHG,2.2475,2.1266,0.7687,2.7139,9.1406,96.5449,3.5896,2.7139,4.2793,0.6753,1.3272,96.1358,3.7425,94.621,65.9046,7.9563,230.2751,131.9782,35.0926,131.9782,35.0926,366.1084,166.1712,399.0531,114.6813,133.3437,110.8002,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,601016.XSHG,2014-10-28,31.25,31.252,1.97,5.63,-30.99,601016.XSHG,-0.44,-0.62,-0.12,-6.77,36.82,112.45,-12.36,-6.77,0.0,5.83,43.19,184.86,-1.33,,142.08,122.72,-985.71,,-29.3,,-29.3,,-134.19,,-117.07,,-117.48,1,1,1
0,601016.XSHG,2015-03-18,108.6,93.3916,5.71,15.76,35.39,601016.XSHG,3.02,2.61,0.87,29.79,56.46,76.0,23.9,29.79,0.0,5.62,26.36,73.75,-0.33,86.36,94.95,77.71,323.75,7.87,65.93,7.87,65.93,3.02,420.81,14.11,830.05,18.78,800.04,1,1,1
0,601016.XSHG,2015-04-29,124.9,124.904,6.98,19.22,169.97,601016.XSHG,1.98,1.83,0.62,23.3,54.5,78.09,21.56,23.3,0.0,4.37,27.72,82.33,-1.35,92.82,113.85,94.68,432.05,28.14,-4.66,28.14,-4.66,128.51,-14.01,88.07,-25.41,104.96,-29.31,1,1,1
0,601016.XSHG,2015-08-21,238.99,281.8397,15.74,40.7,71.03,601016.XSHG,2.62,2.38,0.76,26.26,56.1,76.07,23.95,26.26,0.0,5.56,26.27,82.87,0.07,90.77,128.9,109.38,457.09,26.04,12.69,26.04,12.69,18.08,25.2,18.0,26.98,14.74,32.63,-1,-1,-1
0,601016.XSHG,2015-10-27,113.82,141.0175,7.88,19.12,333.23,601016.XSHG,-0.08,-0.27,0.02,1.16,37.49,103.54,-3.54,1.16,0.0,6.73,34.18,-177.4,0.0,,124.42,109.48,-3092.7,28.19,-28.09,28.19,-28.09,63.29,-110.63,122.03,-96.81,79.41,-103.14,-1,-1,-1
0,601016.XSHG,2016-03-31,118.99,180.1086,8.61,19.96,-94.92,601016.XSHG,1.22,0.08,0.49,23.59,40.66,95.75,4.62,23.59,0.0,7.11,28.64,16.55,1.44,6.56,108.29,82.7,1944.63,-12.53,13.23,-12.53,13.23,-83.08,247.89,-30.72,2195.8501,-35.94,2277.75,-1,-1,-1
0,601016.XSHG,2016-04-26,116.17,116.1694,3.77,17.38,7.99,601016.XSHG,1.13,1.01,0.56,25.68,50.68,75.88,25.13,25.68,,5.38,20.52,78.6,3.29,89.71,90.27,70.78,293.5,7.6,17.28,7.6,17.28,25.43,537.3,18.56,27.65,11.57,23.13,-1,-1,-1
0,601016.XSHG,2016-08-12,97.91,101.4567,3.26,14.88,21.42,601016.XSHG,1.2459,1.1033,0.574,24.7585,51.1315,76.2737,24.7815,24.7585,,7.0059,19.7978,77.5973,3.451,88.5528,88.2917,68.7406,289.7231,0.389,5.1353,0.389,5.1353,3.8804,3.6925,-5.3503,1.3676,-6.8115,10.7771,-1,1,1
0,601016.XSHG,2016-10-28,94.88,95.6329,3.08,14.01,21.81,601016.XSHG,-0.2531,-0.3516,-0.055,-3.5457,28.6741,108.9171,-8.1576,-3.5457,,6.7371,30.3208,368.3011,-31.3664,138.9184,128.8988,110.0365,-1233.998,-5.8152,-32.536,-5.8152,-32.536,-117.0479,-122.208,-387.0231,-109.6616,-501.8081,-120.2595,-1,-1,-1
0,601016.XSHG,2017-02-28,100.38,90.4221,3.06,14.03,18.19,601016.XSHG,0.8646,0.5264,0.4654,22.4898,44.3902,86.1385,14.4756,22.4898,,7.0168,22.3626,48.6662,2.1561,60.8859,100.136,81.4535,587.6256,13.6269,36.5986,13.6269,36.5986,255.7296,342.3913,8.3191,966.4252,-5.3245,442.6005,-1,-1,-1
0,601016.XSHG,2017-04-26,96.07,96.0686,2.85,12.8,-9.16,601016.XSHG,1.5627,1.4967,0.6461,27.2158,52.2396,72.9557,27.0443,27.2158,,4.8357,19.5734,85.3917,,95.7759,67.0461,48.5644,179.5735,13.763,17.4179,13.763,17.4179,22.447,119.3684,20.5725,42.092,39.9721,82.0435,-1,-1,-1
0,601016.XSHG,2017-08-15,70.4655,81.0855,2.4271,10.4213,-56.7959,601016.XSHG,2.0158,1.9178,0.7866,29.501,54.1734,70.9378,34.6121,29.501,,5.57,18.8682,86.6326,,95.1347,79.1237,59.4273,204.483,24.718,15.2595,24.718,15.2595,74.1926,47.5126,48.6078,24.9374,65.1936,30.7379,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,601018.XSHG,2010-10-25,24.99,24.986,2.06,9.29,-272.39,601018.XSHG,2.92,2.92,1.78,33.36,45.36,71.27,39.95,33.21,0.1,10.86,2.79,69.63,27.19,,94.34,48.96,169.63,,-8.34,,-8.76,,-9.19,,-22.35,,-22.75,-1,-1,-1
0,601018.XSHG,2011-04-21,18.72,21.9595,1.75,6.63,5.11,601018.XSHG,3.01,3.01,1.89,42.91,54.95,72.87,41.58,43.15,0.17,20.05,3.47,50.34,26.81,,113.31,25.6,94.91,-1.68,-19.05,-1.12,-18.22,33.6,-15.76,13.48,5.17,13.19,5.13,-1,-1,-1
0,601018.XSHG,2011-04-28,19.68,19.0912,1.8,6.97,5.37,601018.XSHG,2.27,2.27,1.57,34.48,48.05,69.31,41.68,34.48,0.08,12.54,1.44,72.53,25.96,,82.68,15.83,51.6,17.7,17.97,17.7,17.3,22.11,18.25,27.44,-5.73,26.35,-6.43,-1,-1,-1
0,601018.XSHG,2011-08-30,17.74,18.6256,1.73,6.57,13.0,601018.XSHG,3.07,3.07,2.12,40.66,51.99,64.2,48.07,40.66,0.08,11.54,1.24,70.81,24.28,,86.77,-6.75,-18.85,1.26,15.69,1.26,15.69,20.71,33.44,5.02,36.41,3.59,36.33,-1,-1,-1
0,601018.XSHG,2011-10-28,15.63,16.5884,1.5,5.83,9.43,601018.XSHG,2.72,2.72,1.92,35.99,50.0,67.94,44.0,35.99,0.07,13.53,1.11,71.56,26.64,,75.04,37.53,117.05,12.09,1.47,12.61,1.47,23.46,-7.12,21.48,-10.18,20.53,-10.12,-1,-1,-1
0,601018.XSHG,2012-04-20,12.52,13.911,1.26,4.74,-5.14,601018.XSHG,2.45,2.45,1.78,32.82,43.39,73.98,36.43,32.82,0.06,13.77,0.08,66.66,26.68,,102.78,22.37,86.0,40.39,1.38,39.59,1.38,23.0,-16.07,6.78,-7.55,4.55,-8.82,-1,-1,-1
0,601018.XSHG,2012-04-27,12.89,12.7574,1.26,4.88,-5.29,601018.XSHG,3.13,3.13,2.37,46.58,50.04,68.01,41.61,46.58,0.07,12.73,1.24,51.81,15.59,,79.18,-13.41,-41.93,12.38,-5.57,12.38,-5.57,12.2,7.86,51.8,34.02,52.11,36.14,-1,-1,-1
0,601018.XSHG,2012-08-30,11.81,13.1204,1.25,4.51,-8.86,601018.XSHG,2.89,2.89,2.15,35.53,48.39,67.25,42.12,35.53,0.06,10.01,1.56,76.06,21.76,,74.45,7.17,21.88,18.22,21.7,18.22,21.7,3.59,23.2,3.3,-7.17,2.89,-7.78,-1,-1,-1
0,601018.XSHG,2012-10-27,11.45,12.8092,1.22,4.22,-24.33,601018.XSHG,2.71,2.71,2.05,36.2,48.12,67.99,41.97,36.2,0.09,10.67,1.76,71.67,22.29,,70.07,32.93,102.88,9.52,-5.99,9.52,-5.99,4.46,-6.34,10.17,-4.21,8.67,-5.08,-1,-1,-1
0,601018.XSHG,2013-03-29,11.67,13.3278,1.21,4.29,3246.1001,601018.XSHG,1.71,1.71,1.3,23.04,40.52,80.42,28.38,23.04,0.08,14.48,-0.5,65.78,29.54,,114.59,11.37,58.05,7.07,-0.89,7.07,-0.89,-16.59,-32.98,-24.85,-36.93,-24.12,-36.33,-1,-1,-1
0,601018.XSHG,2013-04-24,11.81,11.8121,1.17,4.05,-26.02,601018.XSHG,2.3,2.28,1.75,24.47,35.32,75.75,30.67,24.47,0.06,8.25,1.92,78.24,20.73,98.85,80.03,13.82,57.0,56.08,37.65,56.08,37.65,15.05,48.78,-18.01,46.21,-20.93,41.85,-1,-1,-1
0,601018.XSHG,2013-08-31,10.3,9.6601,0.93,2.95,76.05,601018.XSHG,3.11,2.56,2.29,30.42,36.39,74.34,35.29,30.42,0.05,8.04,1.83,70.98,26.63,82.42,90.21,60.15,234.44,38.07,7.65,38.07,7.65,15.65,23.85,18.2,33.83,15.13,34.29,-1,1,1
0,601018.XSHG,2013-10-30,10.99,10.76,1.02,3.01,-14.81,601018.XSHG,2.92,2.86,2.21,28.2,35.99,74.45,33.59,28.2,0.05,7.78,1.89,74.72,23.49,97.98,81.07,9.49,37.13,53.13,4.26,53.13,4.26,22.54,-0.76,19.28,-3.34,15.72,-4.6,1,1,1
0,601018.XSHG,2014-04-11,11.44,11.6687,1.09,2.94,-16.09,601018.XSHG,1.98,1.92,1.5,21.38,35.78,77.61,26.44,21.38,-0.14,11.35,1.24,83.49,15.12,97.08,132.8,33.29,148.7,38.65,-10.26,38.65,-10.26,29.19,-29.35,28.65,-31.98,24.55,-31.47,-1,-1,-1
0,601018.XSHG,2014-04-30,10.78,10.3669,1.0,2.77,-15.17,601018.XSHG,2.26,2.24,1.68,25.97,37.73,74.09,32.49,25.97,0.01,8.75,2.5,79.22,20.1,99.09,88.58,18.41,71.05,0.56,-0.17,0.56,-0.17,6.51,22.66,6.74,21.3,4.43,18.94,-1,-1,-1
0,601018.XSHG,2014-08-29,10.13,10.2316,0.99,2.55,-44.66,601018.XSHG,3.37,2.95,2.43,32.28,37.5,73.26,33.44,32.28,0.01,7.88,2.26,69.78,17.48,87.78,96.89,41.77,156.2,9.18,16.88,9.18,16.88,3.48,20.33,15.86,45.26,15.45,48.46,1,1,1
0,601018.XSHG,2014-10-30,14.51,15.3249,1.44,3.73,-84.12,601018.XSHG,2.52,2.44,1.87,23.05,31.29,78.95,27.09,23.05,0.01,7.76,1.95,74.76,21.47,96.91,77.25,8.54,40.57,13.91,8.78,13.91,8.78,-8.11,-11.87,-6.9,-22.32,-8.35,-24.27,1,1,1
0,601018.XSHG,2015-03-31,20.09,20.7337,1.91,4.87,981.92,601018.XSHG,1.48,1.34,1.12,11.94,20.94,89.29,13.41,11.94,0.01,8.2,1.19,73.16,18.44,90.25,98.84,13.98,130.57,48.14,16.71,48.14,16.71,-24.87,-42.24,-17.28,-39.57,-20.31,-40.41,1,1,1
0,601018.XSHG,2015-04-29,26.75,26.7477,2.4,5.62,563.14,601018.XSHG,2.46,2.43,1.81,18.97,24.26,84.36,22.48,18.97,0.01,6.75,1.72,68.92,30.13,98.86,92.19,-19.87,-127.03,58.6,6.88,58.6,6.88,9.75,79.19,15.83,69.86,16.13,73.32,1,1,1
